week,player1,player2,balance_code,playerwin,char1,char2
20,sstein,MhairiM,1.2,MhairiM,Archer,Gunner
20,sstein,MhairiM,1.2,MhairiM,Archer,Rogue
20,sstein,MhairiM,1.2,MhairiM,Gunner,Barbarian
20,sstein,MhairiM,1.2,MhairiM,Gunner,Rogue
20,sstein,MhairiM,1.2,MhairiM,Knight,Archer
20,sstein,MhairiM,1.2,sstein,Gunner,Wizard
20,sstein,MhairiM,1.2,sstein,Knight,Archer
20,sstein,Tharry0,1.2,sstein,Archer,Knight
20,sstein,Tharry0,1.2,sstein,Knight,Archer
20,sstein,aaaa,1.2,aaaa,Barbarian,Knight
20,sstein,aaaa,1.2,aaaa,Knight,Archer
20,sstein,alcam456,1.2,sstein,Healer,Archer
20,sstein,alcam456,1.2,sstein,Knight,Archer
20,sstein,alcam456,1.2,sstein,Knight,Gunner
20,sstein,alcam456,1.2,sstein,Knight,Wizard
20,sstein,alcam456,1.2,sstein,Monk,Rogue
20,sstein,apropos0,1.2,apropos0,Gunner,Knight
20,sstein,apropos0,1.2,apropos0,Gunner,Rogue
20,sstein,apropos0,1.2,apropos0,Knight,Archer
20,sstein,apropos0,1.2,sstein,Gunner,Rogue
20,sstein,apropos0,1.2,sstein,Knight,Archer
20,sstein,cptKav,1.2,sstein,Gunner,Wizard
20,sstein,cptKav,1.2,sstein,Knight,Archer
20,sstein,cptKav,1.2,sstein,Wizard,Gunner
20,sstein,creilly1,1.2,creilly1,Gunner,Rogue
20,sstein,creilly1,1.2,creilly1,Knight,Archer
20,sstein,eggface,1.2,sstein,Barbarian,Gunner
20,sstein,eggface,1.2,sstein,Knight,Archer
20,sstein,eggface,1.2,sstein,Rogue,Monk
20,sstein,georgedo,1.2,georgedo,Archer,Rogue
20,sstein,georgedo,1.2,georgedo,Knight,Archer
20,sstein,georgedo,1.2,sstein,Knight,Archer
20,sstein,georgedo,1.2,sstein,Knight,Gunner
20,sstein,l17r,1.2,sstein,Archer,Rogue
20,sstein,l17r,1.2,sstein,Knight,Archer
20,timri,Andy,1.2,timri,Archer,Barbarian
20,timri,Andy,1.2,timri,Gunner,Barbarian
20,timri,Deanerbeck,1.2,timri,Gunner,Barbarian
20,timri,Deanerbeck,1.2,timri,Wizard,Gunner
20,timri,ECDr,1.2,ECDr,Gunner,Barbarian
20,timri,ECDr,1.2,ECDr,Gunner,Wizard
20,timri,Ezzey,1.2,timri,Gunner,Barbarian
20,timri,Ezzey,1.2,timri,Gunner,Rogue
20,timri,Ezzey,1.2,timri,Gunner,Wizard
20,timri,Ezzey,1.2,timri,Knight,Archer
20,timri,Frp97,1.2,Frp97,Gunner,Barbarian
20,timri,apropos0,1.2,apropos0,Barbarian,Gunner
20,timri,apropos0,1.2,apropos0,Gunner,Barbarian
20,timri,apropos0,1.2,timri,Gunner,Barbarian
20,timri,apropos0,1.2,timri,Gunner,Rogue
20,timri,chins,1.2,timri,Archer,Barbarian
20,timri,chins,1.2,timri,Gunner,Barbarian
20,timri,cptKav,1.2,cptKav,Gunner,Barbarian
20,timri,cptKav,1.2,cptKav,Gunner,Wizard
20,timri,georgedo,1.2,georgedo,Gunner,Barbarian
20,timri,georgedo,1.2,georgedo,Gunner,Wizard
20,timri,georgedo,1.2,timri,Archer,Gunner
20,timri,georgedo,1.2,timri,Gunner,Barbarian
20,timri,sstein,1.2,sstein,Gunner,Barbarian
20,timri,sstein,1.2,sstein,Knight,Archer
20,timri,sstein,1.2,timri,Gunner,Barbarian
20,timri,sstein,1.2,timri,Knight,Archer
21,Andy,DavetheRave,1.2,DavetheRave,Gunner,Rogue
21,Andy,DavetheRave,1.2,DavetheRave,Healer,Rogue
21,Andy,Martin,1.2,Andy,Gunner,Rogue
21,Andy,Martin,1.2,Andy,Gunner,Wizard
21,Andy,Nari,1.2,Andy,Gunner,Rogue
21,Andy,Nari,1.2,Andy,Monk,Rogue
21,Andy,apropos0,1.2,Andy,Gunner,Rogue
21,Andy,chins,1.2,Andy,Archer,Barbarian
21,Andy,chins,1.2,Andy,Gunner,Rogue
21,Andy,elennon,1.2,elennon,Gunner,Rogue
21,Andy,elennon,1.2,elennon,Wizard,Rogue
21,Andy,l17r,1.2,Andy,Archer,Rogue
21,Andy,l17r,1.2,Andy,Gunner,Rogue
21,Andy,timri,1.2,timri,Gunner,Barbarian
21,Andy,timri,1.2,timri,Gunner,Rogue
21,Beccccca,Beth,1.2,Beccccca,Archer,Barbarian
21,Beccccca,Beth,1.2,Beccccca,Archer,Knight
21,Beccccca,DavetheRave,1.2,Beccccca,Archer,Healer
21,Beccccca,DavetheRave,1.2,Beccccca,Knight,Rogue
21,Beccccca,Ellen,1.2,Beccccca,Archer,Knight
21,Beccccca,Ellen,1.2,Beccccca,Barbarian,Archer
21,Beccccca,Ellen,1.2,Beccccca,Gunner,Archer
21,Beccccca,Ellen,1.2,Ellen,Archer,Knight
21,Beccccca,Ellen,1.2,Ellen,Gunner,Archer
21,Beccccca,Ellen,1.2,Ellen,Gunner,Barbarian
21,Beccccca,Ellen,1.2,Ellen,Monk,Archer
21,Beccccca,Frp97,1.2,Beccccca,Archer,Knight
21,Beccccca,Frp97,1.2,Beccccca,Gunner,Barbarian
21,Beccccca,Frp97,1.2,Beccccca,Monk,Knight
21,Beccccca,Frp97,1.2,Frp97,Archer,Healer
21,Beccccca,Frp97,1.2,Frp97,Gunner,Barbarian
21,Beccccca,Frp97,1.2,Frp97,Wizard,Barbarian
21,Beccccca,Jules,1.2,Beccccca,Archer,Knight
21,Beccccca,Jules,1.2,Beccccca,Healer,Knight
21,Beccccca,Nari,1.2,Nari,Monk,Rogue
21,Beccccca,Nari,1.2,Nari,Wizard,Archer
21,Beccccca,aaaa,1.2,aaaa,Monk,Knight
21,Beccccca,aaaa,1.2,aaaa,Wizard,Barbarian
21,Beccccca,basta,1.2,basta,Archer,Healer
21,Beccccca,basta,1.2,basta,Wizard,Gunner
21,Beccccca,cptKav,1.2,cptKav,Archer,Healer
21,Beccccca,cptKav,1.2,cptKav,Rogue,Knight
21,Beccccca,probablytom,1.2,probablytom,Archer,Healer
21,Beccccca,probablytom,1.2,probablytom,Barbarian,Gunner
21,Beth,Ezzey,1.2,Beth,Barbarian,Wizard
21,Beth,Ezzey,1.2,Beth,Gunner,Rogue
21,Beth,Frp97,1.2,Beth,Gunner,Barbarian
21,Beth,Frp97,1.2,Beth,Gunner,Rogue
21,Beth,Frp97,1.2,Frp97,Gunner,Barbarian
21,Beth,Frp97,1.2,Frp97,Gunner,Rogue
21,Beth,Frp97,1.2,Frp97,Wizard,Barbarian
21,Beth,probablytom,1.2,probablytom,Barbarian,Gunner
21,Beth,probablytom,1.2,probablytom,Barbarian,Wizard
21,DavetheRave,Beth,1.2,Beth,Barbarian,Gunner
21,DavetheRave,Beth,1.2,Beth,Wizard,Gunner
21,DavetheRave,Ellen,1.2,Ellen,Gunner,Barbarian
21,DavetheRave,Ellen,1.2,Ellen,Gunner,Knight
21,DavetheRave,Ellen,1.2,Ellen,Monk,Barbarian
21,DavetheRave,Ellen,1.2,Ellen,Rogue,Knight
21,DavetheRave,apropos0,1.2,apropos0,Gunner,Rogue
21,DavetheRave,apropos0,1.2,apropos0,Monk,Barbarian
21,DavetheRave,eggface,1.2,eggface,Archer,Gunner
21,Deanerbeck,ECDr,1.2,ECDr,Gunner,Wizard
21,Deanerbeck,ECDr,1.2,ECDr,Rogue,Healer
21,Deanerbeck,Ezzey,1.2,Deanerbeck,Gunner,Knight
21,Deanerbeck,Ezzey,1.2,Deanerbeck,Wizard,Archer
21,Deanerbeck,Nari,1.2,Nari,Monk,Rogue
21,Deanerbeck,Nari,1.2,Nari,Wizard,Archer
21,Deanerbeck,aaaa,1.2,aaaa,Archer,Healer
21,Deanerbeck,aaaa,1.2,aaaa,Archer,Rogue
21,Deanerbeck,chins,1.2,chins,Archer,Rogue
21,Deanerbeck,chins,1.2,chins,Archer,Wizard
21,Deanerbeck,l17r,1.2,l17r,Archer,Rogue
21,ECDr,Ezzey,1.2,Ezzey,Gunner,Rogue
21,ECDr,Ezzey,1.2,Ezzey,Gunner,Wizard
21,ECDr,Frp97,1.2,ECDr,Gunner,Barbarian
21,ECDr,Frp97,1.2,ECDr,Gunner,Wizard
21,ECDr,Nari,1.2,ECDr,Gunner,Wizard
21,ECDr,Nari,1.2,ECDr,Monk,Rogue
21,ECDr,alan,1.2,ECDr,Gunner,Wizard
21,ECDr,alan,1.2,ECDr,Monk,Rogue
21,ECDr,apropos0,1.2,ECDr,Gunner,Rogue
21,ECDr,apropos0,1.2,ECDr,Gunner,Wizard
21,ECDr,dalinar,1.2,ECDr,Gunner,Wizard
21,ECDr,dalinar,1.2,ECDr,Knight,Rogue
21,ECDr,dalinar,1.2,dalinar,Archer,Barbarian
21,ECDr,dalinar,1.2,dalinar,Gunner,Wizard
21,ECDr,l17r,1.2,l17r,Archer,Rogue
21,ECDr,l17r,1.2,l17r,Gunner,Wizard
21,Ellen,Andy,1.2,Andy,Archer,Gunner
21,Ellen,Andy,1.2,Andy,Gunner,Archer
21,Ellen,Deanerbeck,1.2,Ellen,Gunner,Barbarian
21,Ellen,Deanerbeck,1.2,Ellen,Rogue,Archer
21,Ellen,Ezzey,1.2,Ezzey,Barbarian,Rogue
21,Ellen,Ezzey,1.2,Ezzey,Gunner,Archer
21,Ellen,Ezzey,1.2,Ezzey,Gunner,Rogue
21,Ellen,Nari,1.2,Ellen,Gunner,Archer
21,Ellen,Nari,1.2,Ellen,Monk,Rogue
21,Ellen,Nari,1.2,Nari,Monk,Rogue
21,Ellen,Nari,1.2,Nari,Rogue,Knight
21,Ellen,aaaa,1.2,Ellen,Archer,Healer
21,Ellen,aaaa,1.2,Ellen,Gunner,Archer
21,Ellen,aaaa,1.2,aaaa,Archer,Healer
21,Ellen,aaaa,1.2,aaaa,Gunner,Archer
21,Ellen,creilly1,1.2,creilly1,Gunner,Archer
21,Ellen,creilly1,1.2,creilly1,Gunner,Rogue
21,Ellen,probablytom,1.2,Ellen,Gunner,Archer
21,Ellen,probablytom,1.2,Ellen,Gunner,Rogue
21,Ellen,sstein,1.2,sstein,Gunner,Archer
21,Ellen,sstein,1.2,sstein,Knight,Archer
21,Ezzey,Deanerbeck,1.2,Deanerbeck,Gunner,Knight
21,Ezzey,Deanerbeck,1.2,Deanerbeck,Rogue,Gunner
21,Ezzey,Deanerbeck,1.2,Ezzey,Gunner,Rogue
21,Ezzey,Deanerbeck,1.2,Ezzey,Wizard,Archer
21,Ezzey,ECDr,1.2,ECDr,Gunner,Rogue
21,Ezzey,ECDr,1.2,ECDr,Gunner,Wizard
21,Ezzey,Frp97,1.2,Ezzey,Gunner,Barbarian
21,Ezzey,Frp97,1.2,Ezzey,Gunner,Rogue
21,Ezzey,Martin,1.2,Ezzey,Gunner,Rogue
21,Ezzey,Martin,1.2,Ezzey,Wizard,Knight
21,Ezzey,Nari,1.2,Nari,Gunner,Rogue
21,Ezzey,Nari,1.2,Nari,Monk,Rogue
21,Ezzey,aaaa,1.2,Ezzey,Archer,Healer
21,Ezzey,aaaa,1.2,Ezzey,Gunner,Rogue
21,Ezzey,apropos0,1.2,Ezzey,Gunner,Rogue
21,Ezzey,cptKav,1.2,Ezzey,Barbarian,Archer
21,Ezzey,cptKav,1.2,Ezzey,Gunner,Rogue
21,Ezzey,creilly1,1.2,creilly1,Gunner,Rogue
21,Ezzey,dalinar,1.2,Ezzey,Gunner,Rogue
21,Ezzey,dalinar,1.2,Ezzey,Wizard,Rogue
21,Ezzey,probablytom,1.2,probablytom,Gunner,Rogue
21,Ezzey,probablytom,1.2,probablytom,Rogue,Archer
21,Ezzey,sstein,1.2,Ezzey,Gunner,Rogue
21,Ezzey,sstein,1.2,Ezzey,Knight,Archer
21,Ezzey,sstein,1.2,sstein,Gunner,Knight
21,Ezzey,sstein,1.2,sstein,Gunner,Rogue
21,Ezzey,sstein,1.2,sstein,Knight,Archer
21,Frp97,Deanerbeck,1.2,Frp97,Archer,Rogue
21,Frp97,Deanerbeck,1.2,Frp97,Gunner,Barbarian
21,Frp97,Ellen,1.2,Ellen,Gunner,Archer
21,Frp97,Ellen,1.2,Ellen,Gunner,Barbarian
21,Frp97,Ellen,1.2,Frp97,Barbarian,Gunner
21,Frp97,Ellen,1.2,Frp97,Gunner,Archer
21,Frp97,Ellen,1.2,Frp97,Gunner,Barbarian
21,Frp97,Ezzey,1.2,Frp97,Gunner,Barbarian
21,Frp97,Ezzey,1.2,Frp97,Gunner,Rogue
21,Frp97,aaaa,1.2,aaaa,Archer,Healer
21,Frp97,aaaa,1.2,aaaa,Barbarian,Gunner
21,Frp97,aaaa,1.2,aaaa,Gunner,Barbarian
21,Frp97,aaaa,1.2,aaaa,Knight,Monk
21,Frp97,aaaa,1.2,aaaa,Knight,Rogue
21,Frp97,probablytom,1.2,probablytom,Gunner,Barbarian
21,Frp97,probablytom,1.2,probablytom,Knight,Archer
21,Jambo9000,Frp97,1.2,Frp97,Archer,Rogue
21,Jambo9000,Frp97,1.2,Frp97,Gunner,Barbarian
21,Luca1802,Deanerbeck,1.2,Deanerbeck,Gunner,Rogue
21,Luca1802,Deanerbeck,1.2,Deanerbeck,Rogue,Knight
21,Luca1802,Ellen,1.2,Luca1802,Gunner,Archer
21,Luca1802,Ellen,1.2,Luca1802,Gunner,Wizard
21,Luca1802,Ezzey,1.2,Luca1802,Gunner,Rogue
21,Luca1802,Ezzey,1.2,Luca1802,Gunner,Wizard
21,Luca1802,cptKav,1.2,Luca1802,Gunner,Rogue
21,Luca1802,cptKav,1.2,Luca1802,Knight,Monk
21,Luca1802,eggface,1.2,Luca1802,Archer,Gunner
21,Luca1802,eggface,1.2,Luca1802,Archer,Rogue
21,Luca1802,eggface,1.2,Luca1802,Barbarian,Wizard
21,Luca1802,eggface,1.2,Luca1802,Rogue,Gunner
21,Luca1802,eggface,1.2,eggface,Monk,Rogue
21,Luca1802,eggface,1.2,eggface,Rogue,Gunner
21,Luca1802,l17r,1.2,Luca1802,Archer,Rogue
21,Luca1802,l17r,1.2,Luca1802,Gunner,Wizard
21,Martin,Andy,1.2,Andy,Gunner,Rogue
21,Martin,Andy,1.2,Andy,Knight,Wizard
21,Martin,Nari,1.2,Martin,Monk,Rogue
21,Martin,Nari,1.2,Martin,Wizard,Knight
21,Martin,Nari,1.2,Nari,Rogue,Monk
21,Martin,Nari,1.2,Nari,Wizard,Gunner
21,Martin,apropos0,1.2,Martin,Gunner,Knight
21,Martin,apropos0,1.2,Martin,Wizard,Gunner
21,Martin,apropos0,1.2,apropos0,Barbarian,Archer
21,Martin,apropos0,1.2,apropos0,Gunner,Rogue
21,Martin,timri,1.2,Martin,Gunner,Barbarian
21,Martin,timri,1.2,Martin,Monk,Rogue
21,Nari,Deanerbeck,1.2,Nari,Monk,Rogue
21,Nari,Deanerbeck,1.2,Nari,Rogue,Gunner
21,Nari,Ellen,1.2,Ellen,Gunner,Archer
21,Nari,Ellen,1.2,Ellen,Monk,Rogue
21,Nari,Ellen,1.2,Nari,Gunner,Archer
21,Nari,Ellen,1.2,Nari,Monk,Rogue
21,Nari,Ezzey,1.2,Ezzey,Gunner,Rogue
21,Nari,Ezzey,1.2,Ezzey,Monk,Rogue
21,Nari,Luca1802,1.2,Luca1802,Archer,Rogue
21,Nari,Luca1802,1.2,Luca1802,Monk,Rogue
21,Nari,Luca1802,1.2,Nari,Gunner,Rogue
21,Nari,Luca1802,1.2,Nari,Monk,Rogue
21,Nari,Tharry0,1.2,Nari,Archer,Knight
21,Nari,Tharry0,1.2,Nari,Monk,Rogue
21,Nari,TheMaster,1.2,Nari,Healer,Knight
21,Nari,TheMaster,1.2,Nari,Monk,Rogue
21,Nari,eggface,1.2,Nari,Barbarian,Wizard
21,Nari,eggface,1.2,Nari,Monk,Rogue
21,Nari,l17r,1.2,Nari,Archer,Rogue
21,Nari,l17r,1.2,Nari,Monk,Rogue
21,Nari,sstein,1.2,sstein,Knight,Archer
21,Nari,sstein,1.2,sstein,Monk,Rogue
21,Tharry0,ECDr,1.2,ECDr,Archer,Knight
21,Tharry0,ECDr,1.2,ECDr,Gunner,Wizard
21,Tharry0,apropos0,1.2,apropos0,Archer,Knight
21,Tharry0,apropos0,1.2,apropos0,Gunner,Archer
21,Tharry0,georgedo,1.2,Tharry0,Archer,Knight
21,Tharry0,georgedo,1.2,Tharry0,Knight,Archer
21,TheMaster,aaaa,1.2,aaaa,Archer,Healer
21,TheMaster,aaaa,1.2,aaaa,Archer,Rogue
21,aaaa,Beccccca,1.2,aaaa,Archer,Healer
21,aaaa,Beccccca,1.2,aaaa,Barbarian,Wizard
21,aaaa,Ellen,1.2,Ellen,Gunner,Archer
21,aaaa,Ellen,1.2,Ellen,Wizard,Rogue
21,aaaa,Ezzey,1.2,aaaa,Archer,Healer
21,aaaa,Ezzey,1.2,aaaa,Gunner,Rogue
21,aaaa,Frp97,1.2,Frp97,Archer,Rogue
21,aaaa,Frp97,1.2,Frp97,Gunner,Barbarian
21,aaaa,Frp97,1.2,aaaa,Gunner,Barbarian
21,aaaa,Frp97,1.2,aaaa,Monk,Knight
21,alan,Deanerbeck,1.2,alan,Knight,Wizard
21,alan,Deanerbeck,1.2,alan,Monk,Rogue
21,alan,Ezzey,1.2,Ezzey,Gunner,Rogue
21,alan,Ezzey,1.2,Ezzey,Rogue,Monk
21,alan,Nari,1.2,alan,Monk,Rogue
21,alan,Nari,1.2,alan,Rogue,Monk
21,alan,eggface,1.2,eggface,Monk,Rogue
21,alan,eggface,1.2,eggface,Rogue,Monk
21,alcam456,sstein,1.2,alcam456,Knight,Archer
21,alcam456,sstein,1.2,alcam456,Knight,Gunner
21,apropos0,Andy,1.2,Andy,Gunner,Rogue
21,apropos0,ECDr,1.2,ECDr,Gunner,Rogue
21,apropos0,ECDr,1.2,ECDr,Gunner,Wizard
21,apropos0,Ellen,1.2,apropos0,Gunner,Barbarian
21,apropos0,Ellen,1.2,apropos0,Gunner,Rogue
21,apropos0,Frp97,1.2,apropos0,Gunner,Barbarian
21,apropos0,Frp97,1.2,apropos0,Gunner,Rogue
21,apropos0,Nari,1.2,apropos0,Gunner,Knight
21,apropos0,Nari,1.2,apropos0,Monk,Rogue
21,apropos0,Tharry0,1.2,apropos0,Archer,Knight
21,apropos0,Tharry0,1.2,apropos0,Gunner,Rogue
21,apropos0,cptKav,1.2,apropos0,Archer,Rogue
21,apropos0,cptKav,1.2,apropos0,Gunner,Rogue
21,apropos0,dalinar,1.2,dalinar,Archer,Barbarian
21,apropos0,dalinar,1.2,dalinar,Gunner,Rogue
21,apropos0,georgedo,1.2,apropos0,Gunner,Rogue
21,apropos0,georgedo,1.2,apropos0,Rogue,Gunner
21,apropos0,timri,1.2,apropos0,Gunner,Barbarian
21,apropos0,timri,1.2,apropos0,Gunner,Rogue
21,basta,Beth,1.2,Beth,Gunner,Barbarian
21,basta,Beth,1.2,Beth,Gunner,Wizard
21,basta,Beth,1.2,Beth,Knight,Archer
21,basta,Beth,1.2,Beth,Wizard,Rogue
21,basta,Beth,1.2,basta,Wizard,Gunner
21,basta,Beth,1.2,basta,Wizard,Knight
21,basta,DavetheRave,1.2,basta,Rogue,Gunner
21,basta,DavetheRave,1.2,basta,Wizard,Gunner
21,basta,Deanerbeck,1.2,basta,Archer,Wizard
21,basta,Deanerbeck,1.2,basta,Wizard,Archer
21,basta,ECDr,1.2,basta,Gunner,Wizard
21,basta,ECDr,1.2,basta,Wizard,Knight
21,basta,Ellen,1.2,basta,Gunner,Archer
21,basta,Ellen,1.2,basta,Gunner,Barbarian
21,basta,Ellen,1.2,basta,Healer,Gunner
21,basta,Ellen,1.2,basta,Rogue,Gunner
21,basta,Ezzey,1.2,basta,Gunner,Rogue
21,basta,Ezzey,1.2,basta,Wizard,Monk
21,basta,Nari,1.2,Nari,Monk,Rogue
21,basta,Nari,1.2,Nari,Wizard,Monk
21,basta,aaaa,1.2,aaaa,Archer,Healer
21,basta,aaaa,1.2,aaaa,Wizard,Gunner
21,basta,aaaa,1.2,basta,Archer,Healer
21,basta,aaaa,1.2,basta,Barbarian,Rogue
21,basta,apropos0,1.2,apropos0,Archer,Rogue
21,basta,apropos0,1.2,apropos0,Barbarian,Rogue
21,basta,apropos0,1.2,apropos0,Gunner,Rogue
21,basta,apropos0,1.2,apropos0,Wizard,Knight
21,basta,apropos0,1.2,basta,Gunner,Rogue
21,basta,apropos0,1.2,basta,Monk,Barbarian
21,basta,apropos0,1.2,basta,Wizard,Archer
21,basta,eggface,1.2,basta,Gunner,Wizard
21,basta,eggface,1.2,basta,Wizard,Knight
21,basta,elennon,1.2,elennon,Healer,Gunner
21,basta,elennon,1.2,elennon,Wizard,Knight
21,basta,probablytom,1.2,basta,Gunner,Rogue
21,basta,probablytom,1.2,basta,Knight,Wizard
21,basta,timri,1.2,basta,Gunner,Barbarian
21,basta,timri,1.2,basta,Rogue,Wizard
21,chins,Ellen,1.2,chins,Archer,Wizard
21,chins,Ellen,1.2,chins,Gunner,Archer
21,chins,Ezzey,1.2,Ezzey,Archer,Barbarian
21,chins,Ezzey,1.2,Ezzey,Gunner,Rogue
21,cptKav,Deanerbeck,1.2,Deanerbeck,Archer,Rogue
21,cptKav,Deanerbeck,1.2,Deanerbeck,Gunner,Rogue
21,cptKav,creilly1,1.2,creilly1,Gunner,Rogue
21,cptKav,creilly1,1.2,creilly1,Wizard,Rogue
21,cptKav,eggface,1.2,cptKav,Barbarian,Archer
21,cptKav,eggface,1.2,cptKav,Wizard,Gunner
21,cptKav,eggface,1.2,eggface,Gunner,Archer
21,cptKav,eggface,1.2,eggface,Rogue,Knight
21,cptKav,l17r,1.2,cptKav,Archer,Rogue
21,cptKav,l17r,1.2,cptKav,Barbarian,Archer
21,cptKav,l17r,1.2,l17r,Archer,Barbarian
21,cptKav,l17r,1.2,l17r,Archer,Rogue
21,creilly1,ECDr,1.2,ECDr,Gunner,Monk
21,creilly1,ECDr,1.2,ECDr,Gunner,Wizard
21,creilly1,ECDr,1.2,creilly1,Gunner,Rogue
21,creilly1,ECDr,1.2,creilly1,Wizard,Gunner
21,creilly1,Frp97,1.2,Frp97,Gunner,Barbarian
21,creilly1,Frp97,1.2,Frp97,Gunner,Rogue
21,creilly1,Nari,1.2,Nari,Gunner,Monk
21,creilly1,Nari,1.2,Nari,Monk,Rogue
21,creilly1,apropos0,1.2,creilly1,Gunner,Rogue
21,creilly1,apropos0,1.2,creilly1,Monk,Rogue
21,creilly1,cptKav,1.2,creilly1,Gunner,Rogue
21,creilly1,cptKav,1.2,creilly1,Monk,Archer
21,creilly1,l17r,1.2,creilly1,Archer,Rogue
21,creilly1,l17r,1.2,creilly1,Gunner,Rogue
21,dalinar,apropos0,1.2,apropos0,Gunner,Rogue
21,dalinar,apropos0,1.2,apropos0,Knight,Rogue
21,dalinar,eggface,1.2,eggface,Archer,Gunner
21,dalinar,eggface,1.2,eggface,Barbarian,Knight
21,dalinar,georgedo,1.2,georgedo,Knight,Archer
21,dalinar,georgedo,1.2,georgedo,Knight,Rogue
21,eggface,Nari,1.2,Nari,Gunner,Wizard
21,eggface,Nari,1.2,Nari,Monk,Rogue
21,eggface,Nari,1.2,eggface,Archer,Gunner
21,eggface,Nari,1.2,eggface,Monk,Rogue
21,eggface,dalinar,1.2,dalinar,Archer,Gunner
21,eggface,dalinar,1.2,dalinar,Monk,Rogue
21,eggface,l17r,1.2,eggface,Archer,Rogue
21,eggface,l17r,1.2,eggface,Wizard,Gunner
21,eggface,l17r,1.2,l17r,Archer,Rogue
21,eggface,l17r,1.2,l17r,Monk,Rogue
21,eggface,sstein,1.2,sstein,Barbarian,Archer
21,eggface,sstein,1.2,sstein,Knight,Archer
21,elennon,Deanerbeck,1.2,elennon,Archer,Rogue
21,elennon,Deanerbeck,1.2,elennon,Barbarian,Knight
21,georgedo,Deanerbeck,1.2,georgedo,Archer,Rogue
21,georgedo,Deanerbeck,1.2,georgedo,Rogue,Gunner
21,georgedo,l17r,1.2,georgedo,Archer,Rogue
21,georgedo,l17r,1.2,georgedo,Rogue,Gunner
21,georgedo,probablytom,1.2,probablytom,Gunner,Rogue
21,georgedo,probablytom,1.2,probablytom,Knight,Archer
21,georgedo,sstein,1.2,georgedo,Gunner,Rogue
21,georgedo,sstein,1.2,georgedo,Knight,Archer
21,l17r,Deanerbeck,1.2,Deanerbeck,Archer,Rogue
21,l17r,Deanerbeck,1.2,Deanerbeck,Wizard,Archer
21,l17r,Deanerbeck,1.2,l17r,Archer,Gunner
21,l17r,Deanerbeck,1.2,l17r,Archer,Rogue
21,l17r,Deanerbeck,1.2,l17r,Knight,Archer
21,l17r,Ellen,1.2,Ellen,Archer,Rogue
21,l17r,Ellen,1.2,Ellen,Gunner,Archer
21,l17r,Ellen,1.2,l17r,Archer,Rogue
21,l17r,Ellen,1.2,l17r,Gunner,Archer
21,l17r,Ellen,1.2,l17r,Gunner,Barbarian
21,l17r,Ezzey,1.2,Ezzey,Archer,Rogue
21,l17r,Ezzey,1.2,Ezzey,Gunner,Rogue
21,l17r,Frp97,1.2,Frp97,Archer,Rogue
21,l17r,Frp97,1.2,Frp97,Barbarian,Gunner
21,l17r,Frp97,1.2,Frp97,Gunner,Barbarian
21,l17r,Frp97,1.2,l17r,Archer,Rogue
21,l17r,Frp97,1.2,l17r,Gunner,Barbarian
21,l17r,Martin,1.2,l17r,Archer,Rogue
21,l17r,Martin,1.2,l17r,Rogue,Gunner
21,l17r,Nari,1.2,l17r,Archer,Rogue
21,l17r,Nari,1.2,l17r,Monk,Rogue
21,l17r,basta,1.2,basta,Archer,Rogue
21,l17r,basta,1.2,basta,Gunner,Wizard
21,l17r,basta,1.2,basta,Wizard,Rogue
21,l17r,cptKav,1.2,cptKav,Archer,Rogue
21,l17r,cptKav,1.2,cptKav,Rogue,Archer
21,l17r,cptKav,1.2,l17r,Archer,Rogue
21,l17r,cptKav,1.2,l17r,Barbarian,Healer
21,l17r,creilly1,1.2,creilly1,Archer,Rogue
21,l17r,creilly1,1.2,creilly1,Monk,Rogue
21,l17r,elennon,1.2,elennon,Archer,Rogue
21,l17r,elennon,1.2,elennon,Healer,Barbarian
21,l17r,probablytom,1.2,l17r,Archer,Rogue
21,l17r,probablytom,1.2,l17r,Gunner,Rogue
21,l17r,sstein,1.2,l17r,Archer,Rogue
21,l17r,sstein,1.2,l17r,Knight,Archer
21,l17r,sstein,1.2,sstein,Archer,Rogue
21,l17r,sstein,1.2,sstein,Knight,Archer
21,l17r,timri,1.2,timri,Archer,Rogue
21,l17r,timri,1.2,timri,Gunner,Barbarian
21,probablytom,aaaa,1.2,aaaa,Archer,Gunner
21,probablytom,aaaa,1.2,aaaa,Archer,Healer
21,probablytom,eggface,1.2,probablytom,Archer,Gunner
21,probablytom,eggface,1.2,probablytom,Rogue,Archer
21,sstein,Beccccca,1.2,sstein,Knight,Archer
21,sstein,Beccccca,1.2,sstein,Wizard,Archer
21,sstein,Deanerbeck,1.2,sstein,Archer,Rogue
21,sstein,Deanerbeck,1.2,sstein,Knight,Archer
21,sstein,ECDr,1.2,sstein,Gunner,Wizard
21,sstein,ECDr,1.2,sstein,Knight,Archer
21,sstein,Ezzey,1.2,Ezzey,Gunner,Rogue
21,sstein,Ezzey,1.2,Ezzey,Knight,Archer
21,sstein,Luca1802,1.2,Luca1802,Archer,Knight
21,sstein,Luca1802,1.2,Luca1802,Gunner,Rogue
21,sstein,Luca1802,1.2,Luca1802,Knight,Archer
21,sstein,Luca1802,1.2,Luca1802,Wizard,Gunner
21,sstein,Luca1802,1.2,sstein,Knight,Archer
21,sstein,Luca1802,1.2,sstein,Rogue,Gunner
21,sstein,Nari,1.2,Nari,Knight,Archer
21,sstein,Nari,1.2,Nari,Monk,Rogue
